nta_id,nta_name,borough,food_insecure_percentage,food_insecure_percentage_rank,unemployment_rate,unemployment_rate_rank,vulnerable_population_percentage,vulnerable_population_percentage_rank,supply_gap,weighted_score,total_sites,pantry_sites,kitchen_sites,weekday_sites,weekend_sites,report_date,cdta_id,total_families_with_children_shelter,high_shelter_flag,coverage_ratio,is_high_priority,coverage_category,coverage_category_label,has_kitchen,has_weekend,log_total_sites,log_coverage_ratio,priority_normalized,is_low_coverage,is_high_coverage
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-07-31,BX12,427.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-08-31,BX12,527.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-09-30,BX12,649.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-10-31,BX12,632.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-11-30,BX12,627.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2023-12-31,BX12,648.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-01-31,BX12,545.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-02-29,BX12,567.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-03-31,BX12,559.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-04-30,BX12,556.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-05-31,BX12,532.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-06-30,BX12,528.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-07-31,BX12,655.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-08-31,BX12,769.0,0.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-09-30,BX12,810.0,1.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-10-31,BX12,805.0,1.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-11-30,BX12,802.0,1.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1202,Eastchester-Edenwald-Baychester,Bronx,25.37,23,9.62,42,14.55,101,143915.367,6.2421,5,4,1,2,3,2024-12-31,BX12,803.0,1.0,0.19708316909735907,1,1,High,1,1,1.791759469228055,0.17988790544646688,0.6980207840564007,0,1
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-01-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-02-28,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-03-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-04-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-05-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-06-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-07-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-08-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-09-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-10-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-11-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2023-12-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-01-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-02-29,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-03-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-04-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-05-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-06-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-07-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-08-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-09-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-10-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-11-30,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX1101,Pelham Parkway-Van Nest,Bronx,20.47,46,9.91,36,17.16,58,652105.9579,6.238,1,1,1,1,0,2024-12-31,BX11,0.0,0.0,0.04885197850512946,1,0,Low,1,0,0.6931471805599453,0.047696212217491506,0.6973951259709145,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-01-31,BX08,222.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-02-28,BX08,221.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-03-31,BX08,214.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-04-30,BX08,212.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-05-31,BX08,210.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-06-30,BX08,217.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-07-31,BX08,216.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-08-31,BX08,222.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-09-30,BX08,216.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-10-31,BX08,211.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-11-30,BX08,202.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2023-12-31,BX08,192.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-01-31,BX08,200.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-02-29,BX08,204.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-03-31,BX08,213.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-04-30,BX08,203.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-05-31,BX08,185.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-06-30,BX08,190.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-07-31,BX08,180.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-08-31,BX08,183.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-09-30,BX08,380.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-10-31,BX08,394.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-11-30,BX08,421.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,19.27,58,9.8,38,17.74,53,911265.4762,6.2258,1,1,0,1,0,2024-12-31,BX08,406.0,0.0,0.05189413596263622,1,0,Low,0,0,0.6931471805599453,0.05059247803763364,0.6955334116677603,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-01-31,MN09,731.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-02-28,MN09,710.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-03-31,MN09,712.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-04-30,MN09,724.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-05-31,MN09,745.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-06-30,MN09,745.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-07-31,MN09,772.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-08-31,MN09,754.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-09-30,MN09,774.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-10-31,MN09,777.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-11-30,MN09,750.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2023-12-31,MN09,764.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-01-31,MN09,744.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-02-29,MN09,737.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-03-31,MN09,747.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-04-30,MN09,707.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-05-31,MN09,680.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-06-30,MN09,690.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-07-31,MN09,694.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-08-31,MN09,709.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-09-30,MN09,691.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-10-31,MN09,692.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-11-30,MN09,684.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
MN0902,Manhattanville-West Harlem,Manhattan,24.41,25,12.92,16,14.25,106,498743.2251,6.2199,1,1,0,1,0,2024-12-31,MN09,673.0,0.0,0.04096681687832855,1,0,Low,0,0,0.6931471805599453,0.04014991292720401,0.6946330744227921,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-01-31,BX08,222.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-02-28,BX08,221.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-03-31,BX08,214.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-04-30,BX08,212.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-05-31,BX08,210.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-06-30,BX08,217.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-07-31,BX08,216.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-08-31,BX08,222.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-09-30,BX08,216.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-10-31,BX08,211.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-11-30,BX08,202.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2023-12-31,BX08,192.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
BX0802,Kingsbridge-Marble Hill,Bronx,25.35,24,8.88,57,16.06,78,995771.4658,6.1726,0,0,0,0,0,2024-01-31,BX08,200.0,0.0,0.0,1,0,Low,0,0,0.0,0.0,0.6874151165097434,1,0
